gemeratopm, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 0.066667, 0.000000, 0.016667, 0.033333
2, 0.133333, 0.000000, 0.066667, 0.094281
3, 0.266667, 0.000000, 0.133333, 0.188562
