gemeratopm, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 0.500000, 0.000000, 0.125000, 0.250000
2, 2.000000, 0.000000, 1.000000, 1.414214
3, 2.000000, 0.000000, 1.000000, 1.414214
