gemeratopm, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 3133.000000, 1008.000000, 1655.750000, 991.620349
2, 2158.000000, 1220.000000, 1689.000000, 663.266161
3, 3949.000000, 1043.000000, 2496.000000, 2054.852306
